Penguin Capitalist - Historical Backtest Log
  TrendPenguin: SELL 1 SLV @ $73.05
  TrendPenguin: BUY 1 PPLT @ $193.39
  Volatility Breakout: BUY 1 AAPL @ $259.69
  Volatility Breakout: BUY 1 MSTR @ $129.09
  Volatility Breakout: SELL 1 TSLA @ $408.39

Bar 87:
  BreakoutPenguin: BUY 1 NVDA @ $186.90
  BreakoutPenguin: SELL 1 MSFT @ $396.01
  BreakoutPenguin: SELL 1 NOC @ $738.46
  BreakoutPenguin: SELL 1 NVO @ $47.65
  BreakoutPenguin: SELL 1 GLD @ $462.74
  CarefulTrendPenguin: BUY 1 BE @ $156.28
  CarefulTrendPenguin: BUY 1 MSTR @ $129.33
  MeanReversionPenguin: SELL 1 BE @ $155.96
  MeanReversionPenguin: BUY 1 SIL @ $103.90
  Moving Average Crossover: SELL 1 TSLA @ $407.68
  RandomPenguin: SELL 1 AMD @ $200.47
  RandomPenguin: BUY 1 BE @ $156.28
  RandomPenguin: BUY 1 MP @ $57.76
  RandomPenguin: SELL 1 MSTR @ $129.07
  RandomPenguin: SELL 1 NVO @ $47.65
  RandomPenguin: BUY 1 SIL @ $103.90
  RandomPenguin2: SELL 1 PLTR @ $132.56
  RandomPenguin2: BUY 1 AMD @ $200.87
  RandomPenguin2: BUY 1 BE @ $156.28
  RandomPenguin2: BUY 1 MP @ $57.76
  RandomPenguin2: BUY 1 MSTR @ $129.33
  RandomPenguin2: SELL 1 NVO @ $47.65
  RandomPenguin2: SELL 1 GLD @ $462.74
  RandomPenguin2: BUY 1 SLV @ $73.21
  RSI Mean Reversion: SELL 1 BE @ $155.96
  TrendPenguin: BUY 1 NVDA @ $186.90
  TrendPenguin: SELL 1 AAPL @ $258.74
  TrendPenguin: SELL 1 PLTR @ $132.56
  TrendPenguin: BUY 1 AMD @ $200.87
  TrendPenguin: BUY 1 BE @ $156.28
  TrendPenguin: SELL 1 MP @ $57.64
  TrendPenguin: BUY 1 MSTR @ $129.33
  TrendPenguin: SELL 1 NVO @ $47.65
  TrendPenguin: SELL 1 GLD @ $462.74
  TrendPenguin: BUY 1 SLV @ $73.21
  TrendPenguin: BUY 1 SIL @ $103.90
  Volatility Breakout: BUY 1 BE @ $156.28
  Volatility Breakout: SELL 1 NVO @ $47.65

Bar 88:
  BreakoutPenguin: BUY 1 AAPL @ $259.50
  BreakoutPenguin: BUY 1 MSTR @ $130.20
  BreakoutPenguin: SELL 1 NOC @ $737.29
  BreakoutPenguin: BUY 1 LMT @ $670.94
  BreakoutPenguin: SELL 1 NVO @ $47.63
  BreakoutPenguin: SELL 1 GLD @ $462.74
  CarefulTrendPenguin: SELL 2 PLTR @ $132.32
  CarefulTrendPenguin: BUY 1 MSTR @ $130.20
  MomentumPenguin: BUY 1 MSTR @ $130.20
  Moving Average Crossover: BUY 1 AAPL @ $259.50
  RandomPenguin: SELL 1 NVDA @ $186.29
  RandomPenguin: BUY 1 MSTR @ $130.20
  RandomPenguin: SELL 1 GLD @ $462.74
  RandomPenguin: SELL 1 GDXJ @ $138.41
  RandomPenguin2: SELL 1 AAPL @ $258.98
  RandomPenguin2: BUY 1 AMD @ $200.20
  RandomPenguin2: SELL 1 MP @ $57.71
  RandomPenguin2: SELL 1 MSTR @ $129.94
  RandomPenguin2: BUY 1 TSLA @ $408.66
  RandomPenguin2: SELL 1 NVO @ $47.63
  RandomPenguin2: BUY 1 GLD @ $463.66
  RandomPenguin2: BUY 1 SLV @ $73.21
  RandomPenguin2: SELL 1 GDXJ @ $138.41
  TrendPenguin: SELL 1 NVDA @ $186.29
  TrendPenguin: BUY 1 AAPL @ $259.50
  TrendPenguin: SELL 1 PLTR @ $132.32
  TrendPenguin: SELL 1 AMD @ $199.80
  TrendPenguin: BUY 1 MP @ $57.83
  TrendPenguin: BUY 1 MSTR @ $130.20
  TrendPenguin: BUY 1 TSLA @ $408.66
  TrendPenguin: SELL 1 NVO @ $47.63
  Volatility Breakout: SELL 1 MSFT @ $395.78
  Volatility Breakout: SELL 1 LMT @ $669.60
  Volatility Breakout: BUY 1 SLV @ $73.21

Bar 89:
  BreakoutPenguin: BUY 1 MSTR @ $130.85
  BreakoutPenguin: SELL 1 NVO @ $47.61
  BreakoutPenguin: BUY 1 GLD @ $463.80
  CarefulTrendPenguin: BUY 1 MSTR @ $130.85
  CarefulTrendPenguin: SELL 3 NVO @ $47.61
  MeanReversionPenguin: SELL 1 MSTR @ $130.59
  MeanReversionPenguin: BUY 1 SIL @ $103.68
  MeanReversionPenguin: BUY 1 REMX @ $88.60
  MomentumPenguin: BUY 1 MSTR @ $130.85
  Moving Average Crossover: BUY 1 NVDA @ $186.71
  Moving Average Crossover: SELL 1 NVO @ $47.61
  RandomPenguin: SELL 1 NVDA @ $186.33
  RandomPenguin: BUY 1 PLTR @ $132.43
  RandomPenguin: BUY 1 BE @ $155.96
  RandomPenguin: SELL 1 MP @ $57.64
  RandomPenguin: SELL 1 MSTR @ $130.59
  RandomPenguin: BUY 1 MSFT @ $396.46
  RandomPenguin: BUY 1 NVO @ $47.71
  RandomPenguin: BUY 1 GLD @ $463.80
  RandomPenguin2: SELL 1 AAPL @ $258.89
  RandomPenguin2: BUY 1 PLTR @ $132.43
  RandomPenguin2: SELL 1 AMD @ $199.82
  RandomPenguin2: BUY 1 BE @ $155.96
  RandomPenguin2: BUY 1 NVO @ $47.71
  RandomPenguin2: SELL 1 GLD @ $462.88
  RandomPenguin2: BUY 1 GDXJ @ $138.88
  RSI Mean Reversion: SELL 1 MSTR @ $130.59
  TrendPenguin: BUY 1 NVDA @ $186.71
  TrendPenguin: SELL 1 AAPL @ $258.89
  TrendPenguin: SELL 1 PLTR @ $132.17
  TrendPenguin: BUY 1 AMD @ $200.22
  TrendPenguin: SELL 1 BE @ $155.64
  TrendPenguin: SELL 1 MP @ $57.64
  TrendPenguin: BUY 1 MSTR @ $130.85
  TrendPenguin: BUY 1 TSLA @ $408.68
  TrendPenguin: SELL 1 NVO @ $47.61
  TrendPenguin: BUY 1 GLD @ $463.80
  TrendPenguin: SELL 1 SLV @ $73.03
  TrendPenguin: BUY 1 GDXJ @ $138.88
  TrendPenguin: SELL 1 SIL @ $103.48
  Volatility Breakout: BUY 1 GLD @ $463.80
  Volatility Breakout: SELL 1 SLV @ $73.03

Bar 90:
  BreakoutPenguin: SELL 1 NVDA @ $185.98
  BreakoutPenguin: SELL 1 AAPL @ $258.49
  BreakoutPenguin: BUY 1 MSTR @ $131.04
  BreakoutPenguin: SELL 1 LMT @ $664.54
  BreakoutPenguin: SELL 1 NVO @ $47.61
  BreakoutPenguin: BUY 1 GLD @ $464.08
  BreakoutPenguin: BUY 1 SLV @ $73.24
  BreakoutPenguin: SELL 1 PPLT @ $192.79
  BreakoutPenguin: BUY 1 COPX @ $86.21
  BreakoutPenguin: SELL 1 LIT @ $72.12
  BreakoutPenguin: BUY 1 URTH @ $189.73
  BreakoutPenguin: BUY 1 GDXJ @ $139.31
  BreakoutPenguin: BUY 1 SIL @ $104.27
  BreakoutPenguin: BUY 1 PICK @ $60.30
  CarefulTrendPenguin: BUY 1 MSTR @ $131.04
  MeanReversionPenguin: SELL 1 COPX @ $86.03
  MeanReversionPenguin: BUY 1 LIT @ $72.27
  MomentumPenguin: BUY 1 MSTR @ $131.04
  Moving Average Crossover: SELL 1 NVDA @ $185.98
  Moving Average Crossover: SELL 1 BE @ $152.91
  Moving Average Crossover: SELL 1 MSFT @ $395.94
  Moving Average Crossover: SELL 1 LMT @ $664.54
  Moving Average Crossover: BUY 1 SLV @ $73.24
  Moving Average Crossover: BUY 1 COPX @ $86.21
  Moving Average Crossover: SELL 1 LIT @ $72.12
  Moving Average Crossover: BUY 1 URTH @ $189.73
  Moving Average Crossover: BUY 1 PICK @ $60.30
  RandomPenguin: SELL 1 PLTR @ $131.38
  RandomPenguin: SELL 1 BE @ $152.91
  RandomPenguin: SELL 1 NVO @ $47.61
  RandomPenguin: SELL 1 GLD @ $463.15
  RandomPenguin: BUY 1 SLV @ $73.24
  RandomPenguin: BUY 1 PPLT @ $193.17
  RandomPenguin: BUY 1 COPX @ $86.21
  RandomPenguin: SELL 1 GDXJ @ $139.03
  RandomPenguin: SELL 1 SIL @ $104.07
  RandomPenguin2: BUY 1 NVDA @ $186.36
  RandomPenguin2: BUY 1 AAPL @ $259.01
  RandomPenguin2: BUY 1 PLTR @ $131.64
  RandomPenguin2: SELL 1 AMD @ $200.13
  RandomPenguin2: SELL 1 TSLA @ $406.76
  RandomPenguin2: BUY 1 LMT @ $665.88
  RandomPenguin2: SELL 1 SLV @ $73.10
  RandomPenguin2: BUY 1 COPX @ $86.21
  RandomPenguin2: SELL 1 GDXJ @ $139.03
  RSI Mean Reversion: BUY 1 BE @ $153.22
  RSI Mean Reversion: BUY 1 TSLA @ $407.58
  RSI Mean Reversion: BUY 1 LMT @ $665.88
  RSI Mean Reversion: BUY 1 NVO @ $47.71
  RSI Mean Reversion: SELL 1 COPX @ $86.03
  RSI Mean Reversion: BUY 1 LIT @ $72.27
  TrendPenguin: SELL 1 NVDA @ $185.98
  TrendPenguin: SELL 1 PLTR @ $131.38
  TrendPenguin: BUY 1 AMD @ $200.53
  TrendPenguin: SELL 1 BE @ $152.91
  TrendPenguin: BUY 1 MP @ $57.80
  TrendPenguin: BUY 1 MSTR @ $131.04
  TrendPenguin: BUY 1 MSFT @ $396.74
  TrendPenguin: SELL 1 TSLA @ $406.76
  TrendPenguin: BUY 1 SLV @ $73.24
  TrendPenguin: SELL 1 PPLT @ $192.79
  TrendPenguin: BUY 1 COPX @ $86.21
  TrendPenguin: SELL 1 LIT @ $72.12
  TrendPenguin: BUY 1 URTH @ $189.73
  TrendPenguin: BUY 1 GDXJ @ $139.31
  TrendPenguin: BUY 1 SIL @ $104.27
  TrendPenguin: BUY 1 PICK @ $60.30
  Volatility Breakout: SELL 1 BE @ $152.91
  Volatility Breakout: BUY 1 SLV @ $73.24
  Volatility Breakout: BUY 1 COPX @ $86.21
  Volatility Breakout: SELL 1 LIT @ $72.12
  Volatility Breakout: BUY 1 URTH @ $189.73
  Volatility Breakout: BUY 1 GDXJ @ $139.31
  Volatility Breakout: BUY 1 SIL @ $104.27
  Volatility Breakout: BUY 1 PICK @ $60.30

Bar 91:
  BreakoutPenguin: BUY 1 NVDA @ $187.01
  BreakoutPenguin: SELL 1 AAPL @ $258.41
  BreakoutPenguin: BUY 1 MP @ $58.16
  BreakoutPenguin: BUY 1 MSTR @ $131.58
  BreakoutPenguin: BUY 1 GLD @ $464.42
  BreakoutPenguin: BUY 1 SLV @ $73.36
  BreakoutPenguin: BUY 1 PPLT @ $193.44
  BreakoutPenguin: BUY 1 COPX @ $86.53
  BreakoutPenguin: BUY 1 GDXJ @ $140.49
  BreakoutPenguin: BUY 1 SIL @ $105.10
  BreakoutPenguin: BUY 1 PICK @ $60.37
  CarefulTrendPenguin: BUY 1 AMD @ $201.29
  CarefulTrendPenguin: BUY 1 MSTR @ $131.58
  MeanReversionPenguin: SELL 1 MP @ $58.05
  MeanReversionPenguin: SELL 1 COPX @ $86.35
  MeanReversionPenguin: SELL 1 GDXJ @ $140.21
  MeanReversionPenguin: SELL 1 SIL @ $104.89
  MeanReversionPenguin: BUY 1 REMX @ $88.09
  MomentumPenguin: BUY 1 MSTR @ $131.58
  MomentumPenguin: BUY 1 GDXJ @ $140.49
  MomentumPenguin: BUY 1 SIL @ $105.10
  Moving Average Crossover: BUY 1 NVDA @ $187.01
  Moving Average Crossover: BUY 1 MP @ $58.16
  Moving Average Crossover: BUY 1 GLD @ $464.42
  Moving Average Crossover: BUY 1 SIL @ $105.10
  RandomPenguin: SELL 1 PLTR @ $132.23
  RandomPenguin: SELL 1 MP @ $58.05
  RandomPenguin: SELL 1 NVO @ $47.69
  RandomPenguin: BUY 1 GLD @ $464.42
  RandomPenguin: BUY 1 COPX @ $86.53
  RandomPenguin2: SELL 1 PLTR @ $132.23
  RandomPenguin2: BUY 1 PPLT @ $193.44
  RandomPenguin2: SELL 1 COPX @ $86.35
  RandomPenguin2: BUY 1 GDXJ @ $140.49
  RSI Mean Reversion: SELL 1 MP @ $58.05
  RSI Mean Reversion: SELL 1 GDXJ @ $140.21
  RSI Mean Reversion: SELL 1 SIL @ $104.89
  TrendPenguin: SELL 1 MSFT @ $395.28
  TrendPenguin: BUY 1 TSLA @ $407.91
  TrendPenguin: SELL 1 URTH @ $189.05
  TrendPenguin: BUY 1 GDXJ @ $140.49
  TrendPenguin: BUY 1 PICK @ $60.37
  Volatility Breakout: BUY 1 NVDA @ $187.01
  Volatility Breakout: SELL 1 AAPL @ $258.41
  Volatility Breakout: BUY 1 MP @ $58.16

Bar 92:
  BreakoutPenguin: BUY 1 NVDA @ $187.69
  BreakoutPenguin: BUY 1 MSTR @ $131.91
  BreakoutPenguin: SELL 1 NVO @ $47.57
  BreakoutPenguin: BUY 1 PICK @ $60.45
  CarefulTrendPenguin: BUY 1 AMD @ $201.44
  CarefulTrendPenguin: SELL 1 BE @ $153.93
  CarefulTrendPenguin: BUY 1 MSTR @ $131.91
  CarefulTrendPenguin: BUY 1 GLD @ $464.66
  MeanReversionPenguin: SELL 1 COPX @ $86.43
  MeanReversionPenguin: BUY 1 REMX @ $87.96
  MomentumPenguin: BUY 1 MSTR @ $131.91
  RandomPenguin: SELL 1 TSLA @ $406.86
  RandomPenguin: BUY 1 GLD @ $464.66
  RandomPenguin: BUY 1 SLV @ $73.47
  RandomPenguin: SELL 1 PPLT @ $193.51
  RandomPenguin: BUY 1 COPX @ $86.61
  RandomPenguin: BUY 1 URTH @ $189.73
  RandomPenguin: BUY 1 GDXJ @ $140.02
  RandomPenguin2: SELL 1 NVDA @ $187.32
  RandomPenguin2: BUY 1 PLTR @ $132.30
  RandomPenguin2: SELL 1 AMD @ $201.04
  RandomPenguin2: SELL 1 TSLA @ $406.86
  RandomPenguin2: BUY 1 LMT @ $663.24
  RandomPenguin2: SELL 1 NVO @ $47.57
  RandomPenguin2: SELL 1 PPLT @ $193.51
  RandomPenguin2: BUY 1 GDXJ @ $140.02
  RandomPenguin2: BUY 1 REMX @ $87.96
  TrendPenguin: SELL 1 BE @ $153.93
  TrendPenguin: SELL 1 MP @ $57.94
  TrendPenguin: BUY 1 MSTR @ $131.91
  TrendPenguin: SELL 1 TSLA @ $406.86
  TrendPenguin: SELL 1 NVO @ $47.57
  TrendPenguin: BUY 1 GLD @ $464.66
  TrendPenguin: BUY 1 SLV @ $73.47
  TrendPenguin: SELL 1 GDXJ @ $139.74
  TrendPenguin: SELL 1 SIL @ $104.70
  TrendPenguin: BUY 1 PICK @ $60.45

Bar 93:
  BreakoutPenguin: SELL 1 NVO @ $47.55
  CarefulTrendPenguin: BUY 1 NVDA @ $188.04
  CarefulTrendPenguin: BUY 1 AMD @ $201.35
  CarefulTrendPenguin: BUY 1 MSTR @ $132.31
  CarefulTrendPenguin: BUY 1 GLD @ $464.45
  CarefulTrendPenguin: BUY 1 COPX @ $86.65
  CarefulTrendPenguin: BUY 1 PICK @ $60.46
  MeanReversionPenguin: SELL 1 NVDA @ $187.66
  MeanReversionPenguin: BUY 1 NVO @ $47.65
  MeanReversionPenguin: BUY 1 REMX @ $88.30
  MomentumPenguin: BUY 1 MSTR @ $132.31
  RandomPenguin: SELL 1 GLD @ $463.52
  RandomPenguin: BUY 1 SLV @ $73.42
  RandomPenguin: BUY 1 GDXJ @ $139.93
  RandomPenguin2: SELL 1 TSLA @ $408.12
  RandomPenguin2: BUY 1 COPX @ $86.65
  RandomPenguin2: BUY 1 LIT @ $72.49
  RandomPenguin2: BUY 1 SIL @ $104.80
  RSI Mean Reversion: SELL 1 NVDA @ $187.66
  TrendPenguin: BUY 1 NVDA @ $188.04
  TrendPenguin: SELL 1 AMD @ $200.95
  TrendPenguin: BUY 1 MP @ $58.10
  TrendPenguin: BUY 1 MSTR @ $132.31
  TrendPenguin: SELL 1 GLD @ $463.52
  TrendPenguin: SELL 1 SLV @ $73.28
  TrendPenguin: BUY 1 PPLT @ $194.38
  TrendPenguin: BUY 1 COPX @ $86.65
  TrendPenguin: BUY 1 LIT @ $72.49
  TrendPenguin: BUY 1 URTH @ $189.83
  TrendPenguin: SELL 1 GDXJ @ $139.65
  TrendPenguin: SELL 1 SIL @ $104.60
  TrendPenguin: BUY 1 REMX @ $88.30
  TrendPenguin: BUY 1 PICK @ $60.46

Bar 94:
  BreakoutPenguin: SELL 1 NVO @ $47.59
  BreakoutPenguin: BUY 1 COPX @ $86.84
  CarefulTrendPenguin: BUY 1 MSTR @ $131.99
  CarefulTrendPenguin: BUY 1 COPX @ $86.84
  CarefulTrendPenguin: BUY 1 URTH @ $189.87
  MeanReversionPenguin: BUY 1 REMX @ $88.10
  MomentumPenguin: BUY 1 COPX @ $86.84
  Moving Average Crossover: BUY 1 AMD @ $201.26
  RandomPenguin: SELL 1 NVDA @ $187.45
  RandomPenguin: BUY 1 PLTR @ $132.25
  RandomPenguin: BUY 1 BE @ $153.03
  RandomPenguin: SELL 1 MSFT @ $395.15
  RandomPenguin: BUY 1 TSLA @ $408.76
  RandomPenguin: BUY 1 SLV @ $73.39
  RandomPenguin: BUY 1 SIL @ $104.55
  RandomPenguin2: SELL 1 PLTR @ $131.99
  RandomPenguin2: BUY 1 BE @ $153.03
  RandomPenguin2: BUY 1 MP @ $57.81
  RandomPenguin2: SELL 1 LMT @ $659.94
  RandomPenguin2: BUY 1 GLD @ $464.29
  RandomPenguin2: SELL 1 SLV @ $73.25
  RandomPenguin2: SELL 1 LIT @ $72.41
  RandomPenguin2: BUY 1 URTH @ $189.87
  RandomPenguin2: BUY 1 SIL @ $104.55
  RandomPenguin2: SELL 1 REMX @ $87.92
  TrendPenguin: SELL 1 NVDA @ $187.45
  TrendPenguin: BUY 1 AAPL @ $259.34
  TrendPenguin: SELL 1 AMD @ $200.86
  TrendPenguin: SELL 1 MP @ $57.69
  TrendPenguin: SELL 1 MSTR @ $131.72
  TrendPenguin: SELL 1 TSLA @ $407.94
  TrendPenguin: BUY 1 NVO @ $47.69
  TrendPenguin: SELL 1 GLD @ $463.37
  TrendPenguin: SELL 1 SLV @ $73.25
  TrendPenguin: SELL 1 PPLT @ $193.10
  TrendPenguin: BUY 1 COPX @ $86.84
  TrendPenguin: BUY 1 LIT @ $72.56
  TrendPenguin: BUY 1 URTH @ $189.87
  TrendPenguin: SELL 1 GDXJ @ $139.43
  TrendPenguin: SELL 1 SIL @ $104.35
  TrendPenguin: SELL 1 REMX @ $87.92

Bar 95:
  CarefulTrendPenguin: BUY 1 NVDA @ $188.35
  CarefulTrendPenguin: BUY 1 AAPL @ $259.41
  CarefulTrendPenguin: BUY 1 MSTR @ $133.13
  CarefulTrendPenguin: BUY 1 PPLT @ $193.92
  CarefulTrendPenguin: BUY 1 COPX @ $87.16
  CarefulTrendPenguin: BUY 1 URTH @ $189.99
  CarefulTrendPenguin: BUY 1 PICK @ $60.59
  MomentumPenguin: BUY 1 NVDA @ $188.35
  MomentumPenguin: BUY 1 MSTR @ $133.13
  MomentumPenguin: BUY 1 COPX @ $87.16
  RandomPenguin: SELL 1 NVDA @ $187.97
  RandomPenguin: BUY 1 PLTR @ $132.87
  RandomPenguin: SELL 1 MSFT @ $395.94
  RandomPenguin: SELL 1 TSLA @ $409.62
  RandomPenguin: BUY 1 LMT @ $660.45
  RandomPenguin: SELL 1 GLD @ $463.75
  RandomPenguin: SELL 1 SLV @ $73.44
  RandomPenguin: SELL 1 URTH @ $189.61
  RandomPenguin: BUY 1 GDXJ @ $139.92
  RandomPenguin: BUY 1 REMX @ $88.52
  RandomPenguin: BUY 1 PICK @ $60.59
  RandomPenguin2: BUY 1 NVDA @ $188.35
  RandomPenguin2: SELL 1 BE @ $153.63
  RandomPenguin2: SELL 1 MP @ $58.06
  RandomPenguin2: BUY 1 MSTR @ $133.13
  RandomPenguin2: SELL 1 GLD @ $463.75
  RandomPenguin2: BUY 1 SLV @ $73.59
  RandomPenguin2: SELL 1 PPLT @ $193.54
  RandomPenguin2: BUY 1 COPX @ $87.16
  RandomPenguin2: BUY 1 URTH @ $189.99
  RandomPenguin2: BUY 1 SIL @ $104.63
  RandomPenguin2: BUY 1 PICK @ $60.59
  TrendPenguin: BUY 1 NVDA @ $188.35
  TrendPenguin: BUY 1 AAPL @ $259.41
  TrendPenguin: BUY 1 PLTR @ $132.87
  TrendPenguin: BUY 1 AMD @ $201.97
  TrendPenguin: BUY 1 BE @ $153.93
  TrendPenguin: BUY 1 MP @ $58.18
  TrendPenguin: BUY 1 MSTR @ $133.13
  TrendPenguin: BUY 1 NVO @ $47.77
  TrendPenguin: BUY 1 SLV @ $73.59
  TrendPenguin: BUY 1 PPLT @ $193.92
  Volatility Breakout: BUY 1 AAPL @ $259.41
  Volatility Breakout: BUY 1 AMD @ $201.97
  Volatility Breakout: BUY 1 TSLA @ $410.44

Bar 96:
  BreakoutPenguin: SELL 1 NVO @ $47.50
  CarefulTrendPenguin: BUY 1 NVDA @ $188.47
  CarefulTrendPenguin: BUY 1 AAPL @ $259.98
  CarefulTrendPenguin: SELL 3 AMD @ $201.40
  CarefulTrendPenguin: SELL 2 GLD @ $463.74
  CarefulTrendPenguin: BUY 1 PPLT @ $194.00
  CarefulTrendPenguin: BUY 1 COPX @ $86.91
  CarefulTrendPenguin: BUY 1 URTH @ $189.96
  Moving Average Crossover: BUY 1 TSLA @ $409.93
  RandomPenguin: SELL 1 NVDA @ $188.09
  RandomPenguin: SELL 1 PLTR @ $132.49
  RandomPenguin: BUY 1 LMT @ $660.65
  RandomPenguin: BUY 1 NVO @ $47.60
  RandomPenguin: SELL 1 SLV @ $73.51
  RandomPenguin: SELL 1 COPX @ $86.73
  RandomPenguin: BUY 1 LIT @ $72.58
  RandomPenguin: BUY 1 GDXJ @ $139.88
  RandomPenguin: BUY 1 PICK @ $60.46
  RandomPenguin2: BUY 1 AAPL @ $259.98
  RandomPenguin2: SELL 1 MP @ $57.75
  RandomPenguin2: BUY 1 SLV @ $73.65
  RandomPenguin2: SELL 1 COPX @ $86.73
  RandomPenguin2: SELL 1 LIT @ $72.43
  RandomPenguin2: SELL 1 SIL @ $104.46
  RandomPenguin2: BUY 1 REMX @ $88.38
  RandomPenguin2: SELL 1 PICK @ $60.34
  TrendPenguin: SELL 1 PLTR @ $132.49
  TrendPenguin: SELL 1 AMD @ $201.40
  TrendPenguin: SELL 1 BE @ $152.97
  TrendPenguin: SELL 1 MP @ $57.75
  TrendPenguin: SELL 1 MSTR @ $132.15
  TrendPenguin: BUY 1 MSFT @ $397.38
  TrendPenguin: SELL 1 NVO @ $47.50
  TrendPenguin: SELL 1 GLD @ $463.74
  TrendPenguin: BUY 1 SLV @ $73.65
  TrendPenguin: BUY 1 PPLT @ $194.00
  TrendPenguin: SELL 1 COPX @ $86.73
  TrendPenguin: BUY 1 LIT @ $72.58
  TrendPenguin: SELL 1 URTH @ $189.58
  TrendPenguin: BUY 1 SIL @ $104.66
  TrendPenguin: SELL 1 PICK @ $60.34
  Volatility Breakout: BUY 1 MSFT @ $397.38

Bar 97:
  BreakoutPenguin: SELL 1 NVO @ $47.47
  BreakoutPenguin: SELL 1 GLD @ $463.00
  BreakoutPenguin: BUY 1 URTH @ $189.96
  CarefulTrendPenguin: BUY 1 AAPL @ $260.07
  CarefulTrendPenguin: SELL 9 MSTR @ $131.71
  CarefulTrendPenguin: BUY 1 MSFT @ $397.52
  Moving Average Crossover: BUY 1 MSFT @ $397.52
  RandomPenguin: BUY 1 BE @ $154.04
  RandomPenguin: SELL 1 COPX @ $86.43
  RandomPenguin: BUY 1 SIL @ $104.17
  RandomPenguin: SELL 1 REMX @ $88.14
  RandomPenguin2: SELL 1 PLTR @ $132.27
  RandomPenguin2: SELL 1 AMD @ $201.44
  RandomPenguin2: BUY 1 MP @ $57.76
  RandomPenguin2: BUY 1 TSLA @ $409.69
  RandomPenguin2: SELL 1 LMT @ $660.14
  RandomPenguin2: BUY 1 NVO @ $47.57
  RandomPenguin2: BUY 1 GLD @ $463.93
  RandomPenguin2: BUY 1 SLV @ $73.36
  RandomPenguin2: SELL 1 GDXJ @ $139.00
  RandomPenguin2: SELL 1 SIL @ $103.97
  RandomPenguin2: SELL 1 REMX @ $88.14
  RandomPenguin2: BUY 1 PICK @ $60.44
  TrendPenguin: SELL 1 NVDA @ $187.95
  TrendPenguin: BUY 1 AAPL @ $260.07
  TrendPenguin: BUY 1 AMD @ $201.84
  TrendPenguin: BUY 1 BE @ $154.04
  TrendPenguin: SELL 1 MP @ $57.64
  TrendPenguin: SELL 1 MSTR @ $131.71
  TrendPenguin: BUY 1 MSFT @ $397.52
  TrendPenguin: SELL 1 NVO @ $47.47
  TrendPenguin: SELL 1 SLV @ $73.22
  TrendPenguin: SELL 1 PPLT @ $192.82
  TrendPenguin: SELL 1 COPX @ $86.43
  TrendPenguin: SELL 1 SIL @ $103.97
  TrendPenguin: SELL 1 PICK @ $60.32

Bar 98:
  BreakoutPenguin: BUY 1 AAPL @ $259.82
  BreakoutPenguin: SELL 1 NVO @ $47.37
  CarefulTrendPenguin: SELL 3 NVDA @ $187.88
  CarefulTrendPenguin: BUY 1 AAPL @ $259.82
  MeanReversionPenguin: BUY 1 NVO @ $47.47
  RandomPenguin: SELL 1 PLTR @ $132.26
  RandomPenguin: BUY 1 AMD @ $201.85
  RandomPenguin: SELL 1 COPX @ $86.57
  RandomPenguin: BUY 1 SIL @ $104.29
  RandomPenguin2: BUY 1 AMD @ $201.85
  RandomPenguin2: BUY 1 BE @ $155.22
  RandomPenguin2: SELL 1 NVO @ $47.37
  RandomPenguin2: SELL 1 SLV @ $73.25
  RandomPenguin2: BUY 1 PPLT @ $193.26
  RandomPenguin2: SELL 1 SIL @ $104.09
  RandomPenguin2: BUY 1 REMX @ $88.57
  TrendPenguin: SELL 1 AAPL @ $259.30
  TrendPenguin: BUY 1 AMD @ $201.85
  TrendPenguin: BUY 1 BE @ $155.22
  TrendPenguin: BUY 1 MP @ $57.96
  TrendPenguin: BUY 1 MSTR @ $132.28
  TrendPenguin: SELL 1 MSFT @ $396.30
  TrendPenguin: BUY 1 TSLA @ $410.12
  TrendPenguin: BUY 1 SLV @ $73.39
  TrendPenguin: BUY 1 PPLT @ $193.26
  TrendPenguin: BUY 1 COPX @ $86.75
  TrendPenguin: SELL 1 URTH @ $189.56
  TrendPenguin: BUY 1 SIL @ $104.29
  TrendPenguin: BUY 1 REMX @ $88.57

Bar 99:
  BreakoutPenguin: SELL 1 NVO @ $47.32
  BreakoutPenguin: SELL 1 PPLT @ $192.74
  BreakoutPenguin: BUY 1 URTH @ $189.88
  CarefulTrendPenguin: BUY 1 AAPL @ $260.07
  CarefulTrendPenguin: BUY 1 MSFT @ $397.63
  CarefulTrendPenguin: BUY 1 SLV @ $73.53
  CarefulTrendPenguin: SELL 4 COPX @ $86.54
  CarefulTrendPenguin: SELL 3 URTH @ $189.50
  MeanReversionPenguin: BUY 1 NVO @ $47.41
  MomentumPenguin: BUY 1 BE @ $155.21
  RandomPenguin: SELL 1 LMT @ $661.08
  RandomPenguin: BUY 1 NVO @ $47.41
  RandomPenguin: SELL 1 COPX @ $86.54
  RandomPenguin: SELL 1 GDXJ @ $138.87
  RandomPenguin: BUY 1 SIL @ $104.19
  RandomPenguin: BUY 1 PICK @ $60.50
  RandomPenguin2: SELL 1 MP @ $57.74
  RandomPenguin2: SELL 1 MSTR @ $131.37
  RandomPenguin2: BUY 1 NVO @ $47.41
  RandomPenguin2: SELL 1 COPX @ $86.54
  RandomPenguin2: SELL 1 GDXJ @ $138.87
  RandomPenguin2: SELL 1 PICK @ $60.38
  TrendPenguin: SELL 1 AMD @ $201.26
